Dato,Avdeling,Batch,Anlegg,Biomasse,Tilvekst,Alkalitet,Kalsium,Co2,Co2UtKar,Farge,NitrogenProsent,No3,No2,OksygenProsent,pH_etter,pH_foer,SalinitetProsent,DriftsvannGraderC,RaavannGraderC,TAN,Turbiditet,TotaltGasstrykkProsent
2024-02-03,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,43469.24522,335.36579,37.6000,,6.5000,,16.0000,,13.6000,0.4100,88.0000,7.2600,7.1000,2.8000,14.6000,,0.1900,2.0000,
2024-02-04,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,43844.50800,375.26278,46.4000,,6.3000,,21.0000,,15.0000,0.3100,96.0000,7.2800,7.1300,2.8000,14.8000,,0.1400,2.0000,
2024-02-05,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,44268.78094,424.27294,49.6000,,6.7000,,19.0000,,16.7000,0.3500,10.0000,7.2600,7.1400,2.8000,14.7000,1.7000,0.1900,1.0000,
2024-02-06,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,44731.43895,462.65801,42.4000,,7.2000,,20.0000,,18.2000,0.2500,90.0000,7.2000,7.1000,2.9000,14.6000,1.6000,0.2000,2.0000,
2024-02-07,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,45226.35745,494.91850,24.8000,,7.6000,,21.0000,,16.0000,0.3800,91.0000,7.0900,7.0200,2.9000,14.6000,1.6000,0.2600,4.0000,
2024-02-08,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,45761.82690,535.46945,61.2000,,7.0000,,23.0000,,23.3000,0.3000,91.0000,7.3700,7.1300,2.9000,14.4000,1.6000,0.2900,5.0000,
2024-02-09,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,46283.84923,522.02233,56.8000,,7.7000,,25.0000,,27.0000,0.3300,91.0000,7.4500,7.2000,2.9000,14.6000,,0.2900,7.0000,
2024-02-10,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,46919.01923,635.17000,,,8.1000,,17.0000,,23.2000,0.3500,93.0000,7.2400,7.0700,2.9000,14.3000,1.6000,0.3600,5.0000,
2024-02-11,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,47559.26774,640.24851,48.4000,,7.7000,,16.0000,,20.9000,0.2500,97.0000,7.2800,7.1200,2.9000,14.4000,1.6000,0.2400,6.0000,
2024-02-12,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,48134.26280,574.99506,50.8000,,8.6000,,25.0000,,33.8000,0.3300,90.0000,7.2700,7.0800,2.9000,14.4000,,0.3800,7.0000,
2024-02-13,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,48754.18401,619.92121,42.9000,,8.9000,,18.0000,,35.1000,0.3200,95.0000,7.1400,7.0600,2.9000,14.4000,,0.3300,7.0000,
2024-02-14,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,49433.69817,679.51416,33.2000,,9.2000,,14.0000,,34.2000,0.3800,91.0000,7.1300,7.0200,2.9000,14.5000,,0.3900,8.0000,
2024-02-15,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,50142.41817,708.72000,42.9000,,9.7000,,24.0000,,32.9000,0.4500,92.0000,7.1100,7.0000,2.9000,14.5000,,0.4700,9.0000,
2024-02-16,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,50835.43817,693.02000,41.2000,,10.0000,,21.0000,,29.2000,0.4000,92.0000,7.1500,7.0500,2.9000,14.4000,,0.4700,10.0000,
2024-02-17,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,51555.46509,720.02692,,,9.7000,,15.0000,,30.7000,0.3100,93.0000,7.3600,7.1600,2.9000,14.5000,,0.3400,6.0000,
2024-02-18,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,52315.18062,759.71553,45.0000,,10.0000,,22.0000,,32.8000,0.3400,92.0000,7.2900,7.1300,2.9000,14.5000,,0.3800,8.0000,
2024-02-19,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,53091.68062,776.50000,47.2000,,10.1000,,10.0000,,47.2000,0.3900,90.0000,7.2200,7.0300,2.9000,14.4000,,0.4500,8.0000,
2024-02-20,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,53871.21062,779.53000,41.6000,,9.8000,,12.0000,,47.8000,0.3500,93.0000,7.1600,7.0100,2.9000,14.5000,,0.4000,8.0000,
2024-02-21,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,54664.08310,792.87248,56.0000,,9.1000,,11.0000,,48.9000,0.3000,94.0000,7.3200,7.0100,2.9000,14.5000,,0.3000,7.0000,
2024-02-22,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,55469.08310,805.00000,67.2000,,9.1000,,11.0000,,49.5000,0.3500,88.0000,7.4500,7.1900,2.9000,14.5000,,0.3800,6.0000,
2024-02-23,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,56446.53028,977.44718,48.8000,,9.5000,,16.0000,,50.8000,0.3600,94.0000,7.5100,7.2300,2.9000,14.5000,,0.3600,5.0000,
2024-02-24,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,57457.53028,1011.00000,,,10.0000,,12.0000,,51.4000,0.3000,90.0000,7.3000,7.1000,2.9000,14.5000,,0.4700,4.0000,
2024-02-25,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,58507.73028,1050.20000,,,11.2000,,9.0000,,52.2000,0.2300,90.0000,7.2600,7.1600,2.9000,14.5000,,0.4700,4.0000,
2024-02-26,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,59650.73028,1143.00000,27.2000,,8.5000,,10.0000,,51.3000,0.3600,91.0000,7.2200,7.0700,3.0000,14.4000,1.5000,0.3200,4.0000,
2024-02-27,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,60816.73028,1166.00000,61.6000,,10.4000,,12.0000,,50.0000,0.5400,90.0000,7.1900,7.0700,3.0000,14.4000,1.6000,0.8900,4.0000,
2024-02-28,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,62043.82109,1227.09081,56.4000,,10.4000,,16.0000,,52.0000,0.6700,93.0000,7.1300,7.0800,3.0000,14.5000,1.6000,0.9800,5.0000,
2024-02-29,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,63362.62109,1318.80000,48.0000,,10.6000,,23.0000,,57.2000,0.6800,90.0000,7.2400,7.1500,3.0000,14.5000,1.5000,1.1100,8.0000,
2024-03-01,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,64630.30533,1267.68424,71.2000,,11.2000,,21.0000,,54.6000,0.6700,95.0000,7.2700,7.1900,3.1000,14.5000,1.5000,1.0300,9.0000,
2024-03-02,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,66150.84760,1520.54227,74.4000,,11.6000,,13.0000,,60.4000,0.6900,94.0000,7.2800,7.2100,3.1000,14.5000,,0.9100,7.0000,
2024-03-04,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,68659.21545,1184.75610,78.4000,,11.6000,,16.0000,,59.6000,0.5000,93.0000,7.2600,7.2100,3.1000,14.5000,,0.8300,5.0000,
2024-03-05,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,69679.96664,1020.75119,,,,,,,,,,,,,,,0.7300,5.0000,
2024-03-06,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,70520.85181,840.88517,71.2000,,,,,,70.0000,0.3600,,,,,,,0.6800,4.0000,
2024-03-07,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,71155.02126,634.16945,51.2000,,11.0000,,12.0000,,66.0000,0.2700,95.0000,7.2200,7.0700,3.1000,14.5000,1.6000,0.5200,3.0000,
2024-03-08,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,71789.18330,634.16204,45.2000,,10.8000,,20.0000,,66.6000,0.3400,92.0000,7.2500,7.0800,3.1000,14.5000,,0.5300,3.0000,
2024-03-09,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,72272.89749,483.71419,68.0000,,9.2000,,16.0000,,69.8000,0.2700,90.0000,7.3700,7.1700,3.1000,14.5000,1.6000,0.4300,3.0000,
2024-03-10,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,72585.31241,312.41492,58.8000,,9.8000,,8.0000,,65.0000,0.1500,90.0000,7.4200,7.1900,3.0000,14.5000,,0.2800,5.0000,
2024-03-11,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,72791.24138,205.92897,68.8000,,10.5000,,12.0000,,65.0000,0.1600,90.0000,7.3200,7.1200,3.1000,14.5000,,0.2500,2.0000,
2024-03-12,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,73078.18242,286.94104,52.8000,,10.3000,,16.0000,,62.6000,0.1500,93.0000,7.2200,7.0500,3.0000,14.5000,,0.2600,2.0000,
2024-03-13,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,73389.54642,311.36400,45.6000,,10.8000,,10.0000,,62.2000,0.2500,89.0000,7.0300,6.8800,3.0000,14.6000,,0.4200,2.0000,
2024-03-14,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,73615.10098,225.55456,44.0000,,11.0000,,14.0000,,58.6000,0.2300,93.0000,7.0900,6.9200,3.0000,14.7000,,0.2300,3.0000,
2024-03-15,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,73796.81386,181.71288,60.0000,,10.7000,,18.0000,,54.0000,0.1400,90.0000,7.2200,6.9900,3.0000,14.6000,,0.2100,3.0000,
2024-03-16,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,73979.04255,182.22869,55.0000,,10.8000,,14.0000,,49.2000,0.1400,92.0000,7.2500,6.9900,3.0000,14.5000,,0.2000,2.0000,
2024-03-17,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,74178.48984,199.44729,58.8000,,11.0000,,19.0000,,46.0000,0.2200,90.0000,7.2700,7.0500,3.0000,14.5000,,0.2200,2.0000,
2024-03-18,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,74398.28984,219.80000,60.8000,,11.3000,,14.0000,,20.8000,0.1800,90.0000,7.2300,7.0200,3.0000,14.5000,,0.3100,1.0000,
2024-03-19,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,74604.28984,206.00000,57.2000,,11.8000,,12.0000,,42.0000,0.2500,90.0000,7.2100,7.0000,3.0000,14.5000,,0.2700,2.0000,
2024-03-20,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,74752.68984,148.40000,57.6000,,12.4000,,20.0000,,43.2000,0.2400,90.0000,7.1800,6.9700,3.0000,14.5000,,0.2600,3.0000,
2024-03-21,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,74904.32775,151.63791,42.0000,,12.9000,,22.0000,,48.2000,0.2400,93.0000,7.1400,6.9400,3.0000,14.5000,,0.2900,5.0000,
2024-03-22,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,75054.51352,150.18577,47.6000,,13.0000,,30.0000,,41.2000,0.2200,91.0000,7.1100,6.9400,3.0000,15.1000,,0.3400,6.0000,
2024-03-23,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,75292.42270,237.90918,52.8000,,12.9000,,12.0000,,52.4000,0.2100,90.0000,7.1700,6.9900,3.0000,14.9000,,0.3500,6.0000,
2024-03-25,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,75927.57097,340.20745,65.6000,,12.7000,,11.0000,,50.0000,0.2500,94.0000,7.2600,7.0800,3.0000,13.8000,,0.3500,5.0000,
2024-03-26,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,76323.81249,396.24152,67.2000,,13.0000,,13.0000,,51.0000,0.2600,94.0000,7.2300,7.0800,3.0000,13.1000,,0.4300,5.0000,
2024-03-27,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,76770.21249,446.40000,80.0000,,13.9000,,12.0000,,58.0000,0.3000,97.0000,7.0700,6.9700,3.0000,12.8000,,0.5200,5.0000,
2024-03-28,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,77188.04032,417.82783,84.0000,,13.5000,,12.0000,,51.2000,0.2900,90.0000,7.3100,7.0500,3.0000,12.7000,2.1000,0.4400,5.0000,
2024-03-29,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,77596.36606,408.32574,105.0000,,12.9000,,13.0000,,47.9000,0.2500,93.0000,7.3400,7.0900,3.0000,12.2000,2.1000,0.4000,5.0000,
2024-03-30,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,77907.18976,310.82370,72.0000,,12.9000,,11.0000,,41.7000,0.3000,97.0000,7.2800,7.0600,3.0000,11.2000,,0.4600,5.0000,
2024-03-31,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,78332.94976,425.76000,80.0000,,11.5000,,15.0000,,47.2000,0.2200,99.0000,7.3200,7.0700,3.0000,10.6000,,0.4000,4.0000,
2024-04-01,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,78783.98976,451.04000,75.0000,,12.0000,,13.0000,,41.2000,0.2800,95.0000,7.2200,7.0300,3.0000,10.1000,,0.4700,4.0000,
2024-04-02,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79235.02976,451.04000,73.6000,,10.8000,,10.0000,,38.7000,0.2900,98.0000,7.2200,7.0300,3.0000,9.6000,,0.4500,4.0000,
2024-04-03,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79669.94976,434.92000,59.0000,,10.8000,,11.0000,,46.0000,0.2500,95.0000,7.1400,7.0100,3.0000,8.9000,,0.4000,5.0000,
2024-04-06,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79669.94976,0.00000,64.8000,,9.7000,,22.0000,,32.1000,0.1800,93.0000,7.2200,7.0700,3.0000,7.8000,,0.3700,2.0000,
2024-04-07,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,80096.94976,427.00000,56.8000,,9.5000,,22.0000,,40.3000,0.1700,94.0000,7.2500,7.0800,3.0000,7.6000,,0.4200,2.0000,
2024-04-08,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79296.02019,-800.92957,46.0000,,9.7000,,14.0000,,32.5000,0.1500,92.0000,7.2600,7.0900,3.0000,7.4000,,0.3100,3.0000,
2024-04-09,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79296.02019,0.00000,86.0000,,9.0000,,19.0000,,36.1000,0.1100,93.0000,7.1800,7.0000,3.0000,7.0000,,0.1900,2.0000,
2024-04-10,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79296.02019,0.00000,,,11.1000,,26.0000,,33.1000,0.0600,94.0000,7.1300,7.0900,3.0000,7.2000,,0.1200,2.0000,
2024-04-12,Postsmolt A1,RASA1_41.2024-01-29.2024-04-15,RASA1_41,79296.02019,0.00000,,,7.9000,,16.0000,,22.3000,,89.0000,7.2300,7.0200,3.0000,7.0000,,,2.0000,
2024-04-26,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,53669.03894,160.71614,16.0000,,5.0000,,10.0000,,5.9000,0.0200,94.0000,7.3200,7.1100,3.1000,12.0000,,0.1100,1.0000,
2024-04-27,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,53937.68204,268.64310,2.9000,,5.4000,,16.0000,,6.0000,0.0300,91.0000,7.3800,7.1400,3.1000,11.8000,,0.1500,1.0000,
2024-04-28,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,54179.27420,241.59216,27.2000,,5.8000,,16.0000,,7.2000,0.0400,88.0000,7.2500,7.0800,3.2000,11.9000,,0.2200,1.0000,
2024-04-29,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,54487.21214,307.93794,,,5.9000,,15.0000,,6.6000,0.0400,92.0000,7.1600,7.0200,3.2000,12.0000,,0.2600,2.0000,
2024-04-30,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,54819.61416,332.40202,34.0000,,5.8000,,17.0000,,8.3000,0.0400,94.0000,7.1400,7.0100,3.2000,12.2000,,0.2300,2.0000,
2024-05-01,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,55169.59416,349.98000,26.0000,,5.0000,,18.0000,,8.1000,0.0400,90.0000,7.3100,7.1500,3.1000,12.5000,,0.2600,2.0000,
2024-05-02,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,55555.16416,385.57000,,,5.7000,,14.0000,,7.7000,0.0400,89.0000,7.4500,7.2200,3.2000,12.7000,,0.2000,2.0000,
2024-05-03,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,55555.16416,0.00000,25.0000,,6.1000,,12.0000,,8.4000,0.0500,97.0000,7.2700,7.0900,3.2000,12.8000,,0.2900,2.0000,
2024-05-04,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,56000.78416,445.62000,20.0000,,,,18.0000,,8.5000,0.0500,,,,,,,0.3000,3.0000,
2024-05-05,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,56478.45375,477.66959,25.6000,,6.3000,,15.0000,,6.7000,0.0500,93.0000,7.0800,6.9700,3.2000,13.2000,,0.3300,2.0000,
2024-05-06,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,57049.17154,570.71779,30.4000,,6.3000,,19.0000,,6.9000,0.0600,91.0000,7.2600,7.0900,3.2000,13.3000,,0.3400,2.0000,
2024-05-07,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,57623.24116,574.06962,,,6.9000,,21.0000,,7.9000,,90.0000,7.3500,7.1500,3.2000,13.4000,,,4.0000,
2024-05-08,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,58241.64352,618.40236,20.4000,,6.7000,,20.0000,,11.0000,0.0600,91.0000,7.4300,7.2200,3.0000,13.3000,,0.2900,4.0000,
2024-05-09,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,58915.04352,673.40000,,,6.4000,,17.0000,,13.0000,0.0600,91.0000,7.4600,7.2500,2.9000,12.9000,4.6000,0.2900,4.0000,
2024-05-10,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,59647.22352,732.18000,32.0000,,,,9.0000,,12.9000,0.0300,,,,,,,0.2400,2.0000,
2024-05-11,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,60409.87933,762.65581,,,7.1000,,10.0000,,12.9000,0.0600,89.0000,7.4200,7.2100,3.0000,13.0000,,0.2400,4.0000,
2024-05-12,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,61160.24181,750.36248,,,,,13.0000,,12.4000,0.0700,,,,,,,0.2100,4.0000,
2024-05-13,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,61930.96293,770.72112,32.8000,,7.6000,,13.4000,,24.4000,0.0700,93.0000,7.1200,7.0000,3.0000,13.4000,,0.2200,5.0000,
2024-05-14,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,62733.75293,802.79000,,,7.0000,,15.0000,,25.7000,0.1000,90.0000,7.1200,6.9600,3.0000,13.2000,,0.3700,3.0000,
2024-05-15,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,63516.70293,782.95000,52.0000,,6.4000,,12.0000,,25.4000,0.1000,90.0000,7.2100,7.0600,3.0000,12.9000,,0.4300,3.0000,
2024-05-16,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,64228.70293,712.00000,47.6000,,6.9000,,15.0000,,23.5000,0.0600,90.0000,7.3700,7.1400,3.0000,12.8000,,0.2600,1.0000,
2024-05-17,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,64905.70293,677.00000,50.4000,,6.5000,,11.0000,,28.3000,0.0900,92.0000,7.4500,7.2200,3.0000,12.9000,,0.2900,2.0000,
2024-05-18,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,65553.70293,648.00000,31.6000,,7.3000,,16.0000,,38.2000,0.1000,96.0000,7.1500,7.0500,3.0000,12.9000,,0.3500,1.0000,
2024-05-19,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,66212.33293,658.63000,56.4000,,7.0000,,21.0000,,34.8000,0.1100,95.0000,7.4000,7.2000,3.1000,13.0000,,0.4300,1.0000,
2024-05-20,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,66872.50388,660.17095,50.4000,,7.9000,,14.0000,,28.3000,0.0800,96.0000,7.0600,6.9600,3.0000,13.1000,,0.2700,2.0000,
2024-05-21,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,67558.27388,685.77000,52.0000,,6.5000,,34.0000,,23.7000,0.0400,95.0000,7.2200,7.0700,3.0000,13.3000,,0.2600,4.0000,
2024-05-22,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,68302.48388,744.21000,64.0000,,6.0000,,11.0000,,41.2000,0.0500,97.0000,7.4200,7.1400,3.0000,13.3000,,0.2600,2.0000,
2024-05-23,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,69005.09388,702.61000,68.0000,,,,20.0000,,33.7000,0.0700,,,,,,,0.2600,2.0000,
2024-05-24,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,69812.33901,807.24513,37.6000,,7.3000,,8.0000,,44.2000,0.0400,95.0000,7.3700,7.1400,3.0000,13.7000,,0.2500,1.0000,
2024-05-25,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,70651.07552,838.73651,,,8.6000,,13.0000,,24.3000,0.0400,92.0000,7.3900,7.1400,3.0000,13.2000,,0.1800,1.0000,
2024-05-26,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,71544.21240,893.13688,66.4000,,8.3000,,10.0000,,43.5000,0.0400,97.0000,7.3700,7.1600,3.0000,13.2000,,0.2100,1.0000,
2024-05-27,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,72489.57240,945.36000,58.0000,,8.5000,,13.0000,,33.0000,0.0600,98.0000,7.3600,7.1400,3.0000,13.2000,,0.2300,1.0000,
2024-05-28,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,73450.91009,961.33769,,,8.9000,,10.0000,,34.8000,0.0500,95.0000,7.2800,7.0800,3.0000,13.2000,,0.2300,1.0000,
2024-05-29,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,74470.87602,1019.96593,34.6000,,11.6000,,13.0000,,26.6000,0.1900,95.0000,6.8400,6.8300,3.0000,13.1000,,1.0500,1.0000,
2024-05-30,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,75499.57602,1028.70000,29.2000,,10.9000,,14.0000,,37.5000,0.2100,90.0000,7.8700,6.7600,3.0000,13.0000,,1.0500,1.0000,
2024-05-31,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,76323.49866,823.92264,39.2000,,12.2000,,10.0000,,43.2000,0.1700,91.0000,7.0400,6.8900,3.1000,13.0000,,0.7700,4.0000,
2024-06-01,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,77894.61248,1571.11382,65.6000,,11.3000,,10.0000,,47.4000,0.1100,90.0000,7.3500,7.0900,3.1000,13.0000,,0.6400,3.0000,
2024-06-02,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,79581.74536,1687.13288,78.0000,,12.1000,,13.0000,,42.2000,0.1400,91.0000,7.3900,7.1400,3.0000,13.0000,,0.6600,3.0000,
2024-06-03,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,81293.92522,1712.17986,85.0000,,,,13.0000,,36.1000,0.1100,,,,,,,0.6100,3.0000,
2024-06-04,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,82477.65450,1183.72928,85.0000,,12.3000,,13.0000,,36.1000,0.1100,91.0000,7.3800,7.1300,3.1000,13.0000,,0.5500,3.0000,
2024-06-05,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,84025.50384,1547.84934,84.4000,,12.2000,,6.0000,,38.1000,0.1200,92.0000,7.3200,7.0800,3.1000,13.0000,,0.6000,5.0000,
2024-06-06,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,85650.65935,1625.15551,,,12.3000,,10.0000,,47.4000,0.1000,88.0000,7.3200,7.0700,3.1000,13.7000,,0.4500,5.0000,
2024-06-07,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,87004.48787,1353.82852,85.0000,,13.4000,,10.0000,,24.9000,0.1100,95.0000,7.2700,7.0100,3.1000,14.0000,,0.5100,5.0000,
2024-06-08,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,88518.96801,1514.48014,,,14.8000,,12.0000,,25.0000,0.1200,90.0000,7.1500,6.9400,3.1000,14.1000,,0.5500,6.0000,
2024-06-09,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,89765.53421,1246.56620,80.0000,,14.8000,,14.0000,,28.9000,0.1400,91.0000,7.1800,6.9500,3.1000,13.7000,,0.6700,7.0000,
2024-06-10,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,91004.71590,1239.18169,76.0000,,15.1000,,15.0000,,28.0000,0.1500,94.0000,7.1400,6.9400,3.2000,13.7000,,0.7700,7.0000,
2024-06-11,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,92103.20748,1098.49158,71.6000,,15.0000,,23.0000,,53.9000,0.1200,89.0000,7.1300,6.9300,3.2000,14.6000,,0.5700,6.0000,
2024-06-12,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,93037.01993,933.81245,76.8000,,14.9000,,10.0000,,54.6000,0.1100,92.0000,7.1800,6.9800,3.2000,14.0000,,0.4800,5.0000,
2024-06-13,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,93895.86515,858.84522,,,14.3000,,10.0000,,60.6000,0.1000,94.0000,7.2400,7.0200,3.2000,13.7000,,0.4900,3.0000,
2024-06-14,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,94796.82142,900.95627,83.2000,,14.2000,,10.0000,,35.0000,0.1000,97.0000,7.3500,7.0900,3.2000,13.7000,,0.4700,3.0000,
2024-06-15,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,95666.64488,869.82346,96.8000,,14.2000,,13.0000,,39.0000,0.1200,91.0000,7.3600,7.0900,3.3000,13.7000,,0.5600,4.0000,
2024-06-16,Postsmolt A1,RASA1_44.2024-04-24.2024-06-25,RASA1_44,96542.43345,875.78857,32.8000,,14.4000,,13.0000,,32.4000,0.1000,,7.0400,6.8800,3.1000,13.7000,,0.5500,5.0000,
